,date,price,buysell,balance
0,2016-11-04,397.375,buy,0.0
1,2016-11-11,382.04998779296875,sell,-15.32501220703125
2,2016-11-25,400.9750061035156,buy,-15.32501220703125
3,2016-12-06,390.45001220703125,sell,-25.850006103515625
4,2017-02-16,422.5,buy,-25.850006103515625
5,2017-04-13,404.54998779296875,sell,-43.800018310546875
6,2017-05-09,424.875,buy,-43.800018310546875
7,2017-06-06,444.7250061035156,sell,-23.95001220703125
8,2017-07-13,429.29998779296875,buy,-23.95001220703125
9,2017-07-19,447.70001220703125,sell,-5.54998779296875
10,2017-09-14,440.3999938964844,buy,-5.54998779296875
11,2017-10-13,463.25,sell,17.300018310546875
12,2017-12-11,440.0,buy,17.300018310546875
13,2018-01-10,457.92498779296875,sell,35.225006103515625
14,2018-03-12,483.82501220703125,buy,35.225006103515625
15,2018-03-19,463.25,sell,14.649993896484375
16,2018-03-26,483.5249938964844,buy,14.649993896484375
17,2018-04-12,505.0249938964844,sell,36.149993896484375
18,2018-06-15,474.1499938964844,buy,36.149993896484375
19,2018-06-19,460.2250061035156,sell,22.225006103515625
20,2018-07-02,463.04998779296875,buy,22.225006103515625
21,2018-07-10,489.7749938964844,sell,48.95001220703125
22,2018-08-13,491.5,buy,48.95001220703125
23,2018-08-23,512.8250122070312,sell,70.2750244140625
24,2018-11-09,513.9500122070312,buy,70.2750244140625
25,2018-11-14,498.54998779296875,sell,54.875
26,2018-11-19,520.0499877929688,buy,54.875
27,2018-11-20,504.4750061035156,sell,39.300018310546875
28,2018-11-28,521.5499877929688,buy,39.300018310546875
29,2018-11-29,506.7250061035156,sell,24.47503662109375
30,2019-01-28,488.8999938964844,buy,24.47503662109375
31,2019-01-30,509.20001220703125,sell,44.775054931640625
32,2019-03-28,541.4500122070312,buy,44.775054931640625
33,2019-04-24,569.4749755859375,sell,72.80001831054688
34,2019-06-11,553.9500122070312,buy,72.80001831054688
35,2019-06-17,537.4500122070312,sell,56.300018310546875
36,2019-08-08,544.125,buy,56.300018310546875
37,2019-08-16,531.375,sell,43.550018310546875
38,2019-10-07,537.2000122070312,buy,43.550018310546875
39,2019-10-09,525.5499877929688,sell,31.899993896484375
40,2019-10-11,539.75,buy,31.899993896484375
41,2019-10-25,567.0250244140625,sell,59.175018310546875
42,2019-12-20,569.9000244140625,buy,59.175018310546875
43,2020-01-14,594.2999877929688,sell,83.57498168945312
44,2020-04-27,483.1000061035156,buy,83.57498168945312
45,2020-04-28,471.1000061035156,sell,71.57498168945312
46,2020-07-02,569.2000122070312,buy,71.57498168945312
47,2020-07-07,592.0499877929688,sell,94.42495727539062
48,2020-11-09,855.0,buy,94.42495727539062
49,2020-11-10,809.7000122070312,sell,49.124969482421875
50,2020-12-02,843.1500244140625,buy,49.124969482421875
51,2020-12-15,886.0,sell,91.97494506835938
52,2021-03-08,961.9000244140625,buy,91.97494506835938
53,2021-03-16,1007.25,sell,137.32492065429688
54,2021-05-27,942.4000244140625,buy,137.32492065429688
55,2021-06-11,983.3499755859375,sell,178.27487182617188
56,2021-12-09,1168.550048828125,buy,178.27487182617188
57,2021-12-22,1222.800048828125,sell,232.52487182617188
58,2022-03-10,1192.1500244140625,buy,232.52487182617188
59,2022-03-21,1168.050048828125,sell,208.42489624023438
