,date,price,buysell,balance
0,2017-04-26,9.350000381469727,buy,0.0
1,2017-05-03,9.199999809265137,sell,-0.15000057220458984
2,2017-05-04,9.350000381469727,buy,-0.15000057220458984
3,2017-05-12,9.350000381469727,sell,-0.15000057220458984
4,2017-05-15,9.5,buy,-0.15000057220458984
5,2017-05-19,9.5,sell,-0.15000057220458984
6,2017-05-23,9.649999618530273,buy,-0.15000057220458984
7,2017-05-26,9.5,sell,-0.3000001907348633
8,2017-06-05,9.600000381469727,buy,-0.3000001907348633
9,2017-06-06,9.5,sell,-0.40000057220458984
10,2017-07-04,8.899999618530273,buy,-0.40000057220458984
11,2017-07-12,8.75,sell,-0.5500001907348633
12,2017-07-17,8.850000381469727,buy,-0.5500001907348633
13,2017-07-18,8.699999809265137,sell,-0.7000007629394531
14,2017-07-24,8.75,buy,-0.7000007629394531
15,2017-07-31,8.600000381469727,sell,-0.8500003814697266
16,2017-08-11,8.5,buy,-0.8500003814697266
17,2018-01-02,9.399999618530273,sell,0.049999237060546875
18,2018-01-29,10.0,buy,0.049999237060546875
19,2018-02-06,10.199999809265137,sell,0.2499990463256836
20,2018-02-12,10.199999809265137,buy,0.2499990463256836
21,2018-03-01,10.0,sell,0.049999237060546875
22,2018-04-18,8.600000381469727,buy,0.049999237060546875
23,2018-04-24,8.5,sell,-0.05000114440917969
24,2018-05-08,8.5,buy,-0.05000114440917969
25,2018-06-13,8.5,sell,-0.05000114440917969
26,2018-06-26,8.5,buy,-0.05000114440917969
27,2018-08-13,8.449999809265137,sell,-0.10000133514404297
28,2018-08-28,8.449999809265137,buy,-0.10000133514404297
29,2018-09-26,8.75,sell,0.1999988555908203
30,2018-10-10,8.75,buy,0.1999988555908203
31,2018-10-31,8.550000190734863,sell,-9.5367431640625e-07
32,2018-11-05,8.949999809265137,buy,-9.5367431640625e-07
33,2018-11-12,8.550000190734863,sell,-0.40000057220458984
34,2018-11-15,8.699999809265137,buy,-0.40000057220458984
35,2018-11-16,8.300000190734863,sell,-0.8000001907348633
36,2018-12-07,7.150000095367432,buy,-0.8000001907348633
37,2018-12-12,8.199999809265137,sell,0.2499995231628418
38,2018-12-13,8.199999809265137,buy,0.2499995231628418
39,2019-01-15,8.399999618530273,sell,0.4499993324279785
40,2019-02-06,8.350000381469727,buy,0.4499993324279785
41,2019-02-08,8.300000190734863,sell,0.39999914169311523
42,2019-03-08,7.949999809265137,buy,0.39999914169311523
43,2019-03-14,7.599999904632568,sell,0.049999237060546875
44,2019-03-28,7.599999904632568,buy,0.049999237060546875
45,2019-04-11,7.5,sell,-0.050000667572021484
46,2019-04-12,7.800000190734863,buy,-0.050000667572021484
47,2019-05-02,8.75,sell,0.8999991416931152
48,2019-05-23,9.300000190734863,buy,0.8999991416931152
49,2019-05-29,9.0,sell,0.599998950958252
50,2019-05-30,9.399999618530273,buy,0.599998950958252
51,2019-06-06,10.350000381469727,sell,1.549999713897705
52,2019-07-04,9.899999618530273,buy,1.549999713897705
53,2019-07-11,10.0,sell,1.6500000953674316
54,2019-07-12,10.5,buy,1.6500000953674316
55,2019-07-16,11.550000190734863,sell,2.700000286102295
56,2019-07-31,11.5,buy,2.700000286102295
57,2019-08-02,10.949999809265137,sell,2.1500000953674316
58,2019-09-03,9.050000190734863,buy,2.1500000953674316
59,2019-09-04,8.600000381469727,sell,1.700000286102295
60,2019-09-06,9.100000381469727,buy,1.700000286102295
61,2019-09-19,9.050000190734863,sell,1.6500000953674316
62,2019-10-14,8.399999618530273,buy,1.6500000953674316
63,2019-10-23,8.600000381469727,sell,1.8500008583068848
64,2019-10-24,9.0,buy,1.8500008583068848
65,2019-11-04,8.550000190734863,sell,1.400001049041748
66,2019-11-05,8.949999809265137,buy,1.400001049041748
67,2019-11-27,9.949999809265137,sell,2.400001049041748
68,2019-12-17,8.550000190734863,buy,2.400001049041748
69,2019-12-23,8.0,sell,1.8500008583068848
70,2019-12-24,8.399999618530273,buy,1.8500008583068848
71,2019-12-31,9.649999618530273,sell,3.1000008583068848
72,2020-01-27,11.0,buy,3.1000008583068848
73,2020-01-29,10.449999809265137,sell,2.5500006675720215
74,2020-03-13,7.0,buy,2.5500006675720215
75,2020-04-16,7.050000190734863,sell,2.6000008583068848
76,2020-04-17,7.300000190734863,buy,2.6000008583068848
77,2020-04-24,7.300000190734863,sell,2.6000008583068848
78,2020-04-29,7.5,buy,2.6000008583068848
79,2020-05-05,7.25,sell,2.3500008583068848
80,2020-05-08,7.349999904632568,buy,2.3500008583068848
81,2020-05-13,7.150000095367432,sell,2.150001049041748
82,2020-05-14,7.5,buy,2.150001049041748
83,2020-05-20,7.150000095367432,sell,1.8000011444091797
84,2020-05-27,7.650000095367432,buy,1.8000011444091797
85,2020-06-04,7.650000095367432,sell,1.8000011444091797
86,2020-06-09,8.0,buy,1.8000011444091797
87,2020-06-10,7.650000095367432,sell,1.4500012397766113
88,2020-06-11,8.0,buy,1.4500012397766113
89,2020-06-15,7.900000095367432,sell,1.350001335144043
90,2020-06-16,8.100000381469727,buy,1.350001335144043
91,2020-06-23,9.0,sell,2.2500009536743164
92,2020-07-07,10.300000190734863,buy,2.2500009536743164
93,2020-07-08,9.800000190734863,sell,1.7500009536743164
94,2020-07-10,10.449999809265137,buy,1.7500009536743164
95,2020-07-15,10.050000190734863,sell,1.350001335144043
96,2020-07-16,10.449999809265137,buy,1.350001335144043
97,2020-07-17,10.0,sell,0.9000015258789062
98,2020-07-21,10.5,buy,0.9000015258789062
99,2020-07-23,10.0,sell,0.40000152587890625
