,date,price,buysell,balance
0,2017-03-22,3.940000057220459,buy,0.0
1,2017-03-29,4.400000095367432,sell,0.46000003814697266
2,2017-04-17,4.099999904632568,buy,0.46000003814697266
3,2017-04-26,4.320000171661377,sell,0.6800003051757812
4,2017-05-23,4.150000095367432,buy,0.6800003051757812
5,2017-05-24,5.5,sell,2.0300002098083496
6,2017-06-13,5.940000057220459,buy,2.0300002098083496
7,2017-06-21,5.409999847412109,sell,1.5
8,2017-06-29,5.860000133514404,buy,1.5
9,2017-07-03,6.28000020980835,sell,1.9200000762939453
10,2017-07-18,5.579999923706055,buy,1.9200000762939453
11,2017-07-21,5.230000019073486,sell,1.570000171661377
12,2017-08-02,5.510000228881836,buy,1.570000171661377
13,2017-08-03,4.320000171661377,sell,0.38000011444091797
14,2017-08-30,4.110000133514404,buy,0.38000011444091797
15,2017-10-27,3.799999952316284,sell,0.06999993324279785
16,2017-11-08,5.199999809265137,buy,0.06999993324279785
17,2017-11-13,5.559999942779541,sell,0.43000006675720215
18,2017-11-22,5.179999828338623,buy,0.43000006675720215
19,2017-11-28,5.489999771118164,sell,0.7400000095367432
20,2017-11-29,5.800000190734863,buy,0.7400000095367432
21,2017-12-14,5.300000190734863,sell,0.24000000953674316
22,2018-01-17,4.860000133514404,buy,0.24000000953674316
23,2018-02-05,4.510000228881836,sell,-0.1099998950958252
24,2018-02-12,4.769999980926514,buy,-0.1099998950958252
25,2018-02-14,5.090000152587891,sell,0.21000027656555176
26,2018-03-01,4.840000152587891,buy,0.21000027656555176
27,2018-03-09,5.309999942779541,sell,0.6800000667572021
28,2018-04-02,5.519999980926514,buy,0.6800000667572021
29,2018-04-05,5.829999923706055,sell,0.9900000095367432
30,2018-04-18,5.809999942779541,buy,0.9900000095367432
31,2018-04-24,6.130000114440918,sell,1.3100001811981201
32,2018-06-01,7.679999828338623,buy,1.3100001811981201
33,2018-06-06,8.3100004196167,sell,1.9400007724761963
34,2018-07-10,8.59000015258789,buy,1.9400007724761963
35,2018-07-16,8.100000381469727,sell,1.4500010013580322
36,2018-08-02,10.020000457763672,buy,1.4500010013580322
37,2018-08-03,10.899999618530273,sell,2.330000162124634
38,2018-08-28,11.15999984741211,buy,2.330000162124634
39,2018-10-01,10.4399995803833,sell,1.6099998950958252
40,2018-10-17,10.569999694824219,buy,1.6099998950958252
41,2018-10-19,9.899999618530273,sell,0.9399998188018799
42,2018-11-13,5.929999828338623,buy,0.9399998188018799
43,2018-11-20,5.559999942779541,sell,0.5699999332427979
44,2018-12-31,4.769999980926514,buy,0.5699999332427979
45,2019-01-04,5.119999885559082,sell,0.9199998378753662
46,2019-02-19,6.570000171661377,buy,0.9199998378753662
47,2019-03-20,7.269999980926514,sell,1.619999647140503
48,2019-04-18,8.699999809265137,buy,1.619999647140503
49,2019-04-25,8.25,sell,1.1699998378753662
50,2019-05-01,8.829999923706055,buy,1.1699998378753662
51,2019-05-15,8.15999984741211,sell,0.4999997615814209
52,2019-06-10,7.090000152587891,buy,0.4999997615814209
53,2019-06-18,7.800000190734863,sell,1.2099997997283936
54,2019-07-05,7.730000019073486,buy,1.2099997997283936
55,2019-07-11,7.010000228881836,sell,0.49000000953674316
56,2019-08-26,4.820000171661377,buy,0.49000000953674316
57,2019-08-30,4.480000019073486,sell,0.14999985694885254
58,2019-09-10,5.050000190734863,buy,0.14999985694885254
59,2019-09-16,4.78000020980835,sell,-0.12000012397766113
60,2019-10-02,4.460000038146973,buy,-0.12000012397766113
61,2019-10-08,4.210000038146973,sell,-0.37000012397766113
62,2019-10-15,4.559999942779541,buy,-0.37000012397766113
63,2019-10-21,4.860000133514404,sell,-0.06999993324279785
64,2019-11-25,4.039999961853027,buy,-0.06999993324279785
65,2019-12-23,4.369999885559082,sell,0.25999999046325684
66,2020-01-09,4.119999885559082,buy,0.25999999046325684
67,2020-01-15,4.760000228881836,sell,0.9000003337860107
68,2020-01-16,4.579999923706055,buy,0.9000003337860107
69,2020-01-24,4.21999979019165,sell,0.5400002002716064
70,2020-02-06,4.139999866485596,buy,0.5400002002716064
71,2020-02-27,3.890000104904175,sell,0.29000043869018555
72,2020-03-23,2.4700000286102295,buy,0.29000043869018555
73,2020-03-24,2.8499999046325684,sell,0.6700003147125244
74,2020-04-13,2.5,buy,0.6700003147125244
75,2020-04-14,2.200000047683716,sell,0.37000036239624023
76,2020-04-28,2.309999942779541,buy,0.37000036239624023
77,2020-04-30,2.0999999046325684,sell,0.16000032424926758
78,2020-05-12,2.569999933242798,buy,0.16000032424926758
79,2020-05-13,2.0799999237060547,sell,-0.3299996852874756
80,2020-05-26,2.6500000953674316,buy,-0.3299996852874756
81,2020-05-27,3.0199999809265137,sell,0.040000200271606445
82,2020-07-01,3.240000009536743,buy,0.040000200271606445
83,2020-07-06,3.440000057220459,sell,0.24000024795532227
84,2020-08-13,3.390000104904175,buy,0.24000024795532227
85,2020-08-19,3.640000104904175,sell,0.49000024795532227
86,2020-09-15,5.329999923706055,buy,0.49000024795532227
87,2020-09-16,5.920000076293945,sell,1.080000400543213
88,2020-10-01,7.789999961853027,buy,1.080000400543213
89,2020-10-05,8.699999809265137,sell,1.9900002479553223
90,2020-11-03,9.520000457763672,buy,1.9900002479553223
91,2020-11-05,10.1899995803833,sell,2.659999370574951
92,2020-11-19,10.380000114440918,buy,2.659999370574951
93,2020-11-20,11.100000381469727,sell,3.3799996376037598
94,2020-12-07,9.789999961853027,buy,3.3799996376037598
95,2020-12-09,10.819999694824219,sell,4.409999370574951
