,date,price,buysell,balance
0,2017-03-24,15.350000381469727,buy,0.0
1,2017-03-27,15.149999618530273,sell,-0.20000076293945312
2,2017-04-05,16.100000381469727,buy,-0.20000076293945312
3,2017-04-06,18.600000381469727,sell,2.299999237060547
4,2017-05-02,26.299999237060547,buy,2.299999237060547
5,2017-05-03,27.899999618530273,sell,3.8999996185302734
6,2017-05-08,28.850000381469727,buy,3.8999996185302734
7,2017-05-09,31.700000762939453,sell,6.75
8,2017-05-17,30.25,buy,6.75
9,2017-05-18,27.450000762939453,sell,3.950000762939453
10,2017-05-22,25.299999237060547,buy,3.950000762939453
11,2017-05-24,22.799999237060547,sell,1.4500007629394531
12,2017-05-26,25.049999237060547,buy,1.4500007629394531
13,2017-05-29,24.399999618530273,sell,0.8000011444091797
14,2017-05-31,24.649999618530273,buy,0.8000011444091797
15,2017-06-01,24.0,sell,0.15000152587890625
16,2017-06-02,24.450000762939453,buy,0.15000152587890625
17,2017-06-05,23.950000762939453,sell,-0.34999847412109375
18,2017-06-07,24.649999618530273,buy,-0.34999847412109375
19,2017-06-09,27.100000381469727,sell,2.1000022888183594
20,2017-06-20,30.5,buy,2.1000022888183594
21,2017-06-21,29.950000762939453,sell,1.5500030517578125
22,2017-06-29,28.649999618530273,buy,1.5500030517578125
23,2017-06-30,28.100000381469727,sell,1.0000038146972656
24,2017-07-03,29.5,buy,1.0000038146972656
25,2017-07-05,28.799999237060547,sell,0.3000030517578125
26,2017-07-06,29.649999618530273,buy,0.3000030517578125
27,2017-07-07,28.549999237060547,sell,-0.7999973297119141
28,2017-07-12,28.700000762939453,buy,-0.7999973297119141
29,2017-07-13,28.549999237060547,sell,-0.9499988555908203
30,2017-07-25,27.700000762939453,buy,-0.9499988555908203
31,2017-07-27,27.75,sell,-0.8999996185302734
32,2017-08-07,26.399999618530273,buy,-0.8999996185302734
33,2017-08-08,24.799999237060547,sell,-2.5
34,2017-08-17,23.649999618530273,buy,-2.5
35,2017-08-18,23.299999237060547,sell,-2.8500003814697266
36,2017-08-28,23.899999618530273,buy,-2.8500003814697266
37,2017-08-30,25.350000381469727,sell,-1.3999996185302734
38,2017-09-18,24.299999237060547,buy,-1.3999996185302734
39,2017-09-22,22.700000762939453,sell,-2.999998092651367
40,2017-10-05,21.299999237060547,buy,-2.999998092651367
41,2017-10-11,20.850000381469727,sell,-3.4499969482421875
42,2017-10-19,20.850000381469727,buy,-3.4499969482421875
43,2017-10-24,22.200000762939453,sell,-2.099996566772461
44,2017-11-01,23.799999237060547,buy,-2.099996566772461
45,2017-11-07,23.549999237060547,sell,-2.349996566772461
46,2017-11-09,23.899999618530273,buy,-2.349996566772461
47,2017-11-10,23.0,sell,-3.2499961853027344
48,2017-11-14,21.899999618530273,buy,-3.2499961853027344
49,2017-11-20,23.25,sell,-1.8999958038330078
50,2017-11-23,22.799999237060547,buy,-1.8999958038330078
51,2017-11-27,22.5,sell,-2.1999950408935547
52,2017-11-29,22.649999618530273,buy,-2.1999950408935547
53,2017-12-06,21.649999618530273,sell,-3.1999950408935547
54,2017-12-07,22.399999618530273,buy,-3.1999950408935547
55,2017-12-12,22.049999237060547,sell,-3.5499954223632812
56,2017-12-20,22.649999618530273,buy,-3.5499954223632812
57,2017-12-21,24.899999618530273,sell,-1.2999954223632812
58,2018-01-17,32.79999923706055,buy,-1.2999954223632812
59,2018-01-18,31.200000762939453,sell,-2.899993896484375
60,2018-01-24,27.100000381469727,buy,-2.899993896484375
61,2018-02-02,24.75,sell,-5.249994277954102
62,2018-02-09,24.299999237060547,buy,-5.249994277954102
63,2018-02-15,23.850000381469727,sell,-5.699993133544922
64,2018-02-20,23.75,buy,-5.699993133544922
65,2018-02-22,23.049999237060547,sell,-6.399993896484375
66,2018-02-23,23.649999618530273,buy,-6.399993896484375
67,2018-02-28,23.100000381469727,sell,-6.949993133544922
68,2018-03-14,20.299999237060547,buy,-6.949993133544922
69,2018-03-16,22.350000381469727,sell,-4.899991989135742
70,2018-03-28,19.600000381469727,buy,-4.899991989135742
71,2018-04-03,20.799999237060547,sell,-3.699993133544922
72,2018-04-05,20.899999618530273,buy,-3.699993133544922
73,2018-04-11,20.549999237060547,sell,-4.049993515014648
74,2018-04-16,21.0,buy,-4.049993515014648
75,2018-04-17,20.649999618530273,sell,-4.399993896484375
76,2018-04-20,20.399999618530273,buy,-4.399993896484375
77,2018-04-24,21.549999237060547,sell,-3.2499942779541016
78,2018-05-15,19.75,buy,-3.2499942779541016
79,2018-05-17,18.549999237060547,sell,-4.449995040893555
80,2018-05-28,16.950000762939453,buy,-4.449995040893555
81,2018-05-29,16.399999618530273,sell,-4.999996185302734
82,2018-05-30,16.75,buy,-4.999996185302734
83,2018-06-04,15.949999809265137,sell,-5.799996376037598
84,2018-06-07,16.549999237060547,buy,-5.799996376037598
85,2018-06-08,17.649999618530273,sell,-4.699995994567871
86,2018-06-25,19.049999237060547,buy,-4.699995994567871
87,2018-06-27,17.149999618530273,sell,-6.5999956130981445
88,2018-06-29,17.549999237060547,buy,-6.5999956130981445
89,2018-07-05,16.399999618530273,sell,-7.749995231628418
90,2018-07-09,17.25,buy,-7.749995231628418
91,2018-07-10,16.850000381469727,sell,-8.149994850158691
92,2018-07-12,16.899999618530273,buy,-8.149994850158691
93,2018-07-13,15.75,sell,-9.299994468688965
94,2018-07-24,16.049999237060547,buy,-9.299994468688965
95,2018-08-03,16.100000381469727,sell,-9.249993324279785
96,2018-08-06,16.299999237060547,buy,-9.249993324279785
97,2018-08-07,15.899999618530273,sell,-9.649992942810059
