,date,price,buysell,balance
0,2017-02-16,183.4499969482422,buy,0.0
1,2017-03-16,195.75,sell,12.300003051757812
2,2017-05-03,236.4499969482422,buy,12.300003051757812
3,2017-05-15,224.25,sell,0.100006103515625
4,2017-06-13,205.4499969482422,buy,0.100006103515625
5,2017-06-28,190.0500030517578,sell,-15.29998779296875
6,2017-07-06,200.0,buy,-15.29998779296875
7,2017-07-13,189.9499969482422,sell,-25.349990844726562
8,2017-07-20,188.75,buy,-25.349990844726562
9,2017-08-10,179.10000610351562,sell,-34.99998474121094
10,2017-09-01,177.3000030517578,buy,-34.99998474121094
11,2017-09-05,187.25,sell,-25.04998779296875
12,2017-09-21,174.39999389648438,buy,-25.04998779296875
13,2017-09-25,163.39999389648438,sell,-36.04998779296875
14,2017-09-28,168.85000610351562,buy,-36.04998779296875
15,2017-10-09,177.9499969482422,sell,-26.949996948242188
16,2017-10-13,174.10000610351562,buy,-26.949996948242188
17,2017-12-18,161.8000030517578,sell,-39.25
18,2017-12-20,179.0500030517578,buy,-39.25
19,2017-12-28,191.10000610351562,sell,-27.199996948242188
20,2018-01-03,182.39999389648438,buy,-27.199996948242188
21,2018-01-08,192.0500030517578,sell,-17.54998779296875
22,2018-01-25,186.5500030517578,buy,-17.54998779296875
23,2018-01-31,199.5,sell,-4.5999908447265625
24,2018-03-15,167.10000610351562,buy,-4.5999908447265625
25,2018-03-19,158.4499969482422,sell,-13.25
26,2018-04-02,159.39999389648438,buy,-13.25
27,2018-04-03,167.4499969482422,sell,-5.1999969482421875
28,2018-05-03,159.5,buy,-5.1999969482421875
29,2018-05-23,149.4499969482422,sell,-15.25
30,2018-05-28,156.14999389648438,buy,-15.25
31,2018-06-05,147.25,sell,-24.149993896484375
32,2018-06-06,151.8000030517578,buy,-24.149993896484375
33,2018-06-15,143.85000610351562,sell,-32.09999084472656
34,2018-06-25,140.89999389648438,buy,-32.09999084472656
35,2018-06-28,132.4499969482422,sell,-40.54998779296875
36,2018-07-06,135.89999389648438,buy,-40.54998779296875
37,2018-07-13,126.94999694824219,sell,-49.49998474121094
38,2018-07-16,130.39999389648438,buy,-49.49998474121094
39,2018-07-18,121.05000305175781,sell,-58.8499755859375
40,2018-07-20,127.6500015258789,buy,-58.8499755859375
41,2018-08-01,135.0,sell,-51.499977111816406
42,2018-09-14,150.14999389648438,buy,-51.499977111816406
43,2018-09-24,142.1999969482422,sell,-59.449974060058594
44,2018-10-12,125.4000015258789,buy,-59.449974060058594
45,2018-12-10,118.19999694824219,sell,-66.64997863769531
46,2018-12-11,120.19999694824219,buy,-66.64997863769531
47,2019-01-22,113.1500015258789,sell,-73.6999740600586
48,2019-01-31,114.3499984741211,buy,-73.6999740600586
49,2019-02-06,108.1500015258789,sell,-79.89997100830078
50,2019-02-12,108.4000015258789,buy,-79.89997100830078
51,2019-02-25,114.5,sell,-73.79997253417969
52,2019-04-01,119.05000305175781,buy,-73.79997253417969
53,2019-05-07,112.6500015258789,sell,-80.1999740600586
54,2019-05-20,111.80000305175781,buy,-80.1999740600586
55,2019-05-28,117.55000305175781,sell,-74.4499740600586
56,2019-06-17,122.75,buy,-74.4499740600586
57,2019-07-08,116.55000305175781,sell,-80.64997100830078
58,2019-07-12,123.30000305175781,buy,-80.64997100830078
59,2019-07-17,115.0999984741211,sell,-88.8499755859375
60,2019-08-09,110.75,buy,-88.8499755859375
61,2019-09-19,105.05000305175781,sell,-94.54997253417969
62,2019-09-20,111.0999984741211,buy,-94.54997253417969
63,2019-09-27,105.25,sell,-100.39997100830078
64,2019-10-30,96.8499984741211,buy,-100.39997100830078
65,2019-11-05,103.75,sell,-93.49996948242188
66,2019-12-13,89.30000305175781,buy,-93.49996948242188
67,2019-12-16,95.5999984741211,sell,-87.1999740600586
68,2020-01-24,116.5999984741211,buy,-87.1999740600586
69,2020-02-03,104.8499984741211,sell,-98.9499740600586
70,2020-02-13,108.30000305175781,buy,-98.9499740600586
71,2020-02-24,102.4000015258789,sell,-104.8499755859375
72,2020-03-27,52.04999923706055,buy,-104.8499755859375
73,2020-04-09,49.099998474121094,sell,-107.79997634887695
74,2020-04-29,44.0,buy,-107.79997634887695
75,2020-05-04,41.75,sell,-110.04997634887695
76,2020-05-07,42.04999923706055,buy,-110.04997634887695
77,2020-05-29,44.5,sell,-107.5999755859375
78,2020-07-02,61.75,buy,-107.5999755859375
79,2020-07-06,68.0,sell,-101.3499755859375
80,2020-08-10,61.650001525878906,buy,-101.3499755859375
81,2020-08-11,67.55000305175781,sell,-95.4499740600586
82,2020-09-29,74.94999694824219,buy,-95.4499740600586
83,2020-10-06,80.55000305175781,sell,-89.84996795654297
84,2020-10-21,78.5,buy,-89.84996795654297
85,2020-11-17,82.9000015258789,sell,-85.44996643066406
86,2020-12-04,97.8499984741211,buy,-85.44996643066406
87,2020-12-07,107.80000305175781,sell,-75.49996185302734
88,2020-12-16,104.8499984741211,buy,-75.49996185302734
89,2020-12-21,94.4000015258789,sell,-85.94995880126953
90,2020-12-31,114.0,buy,-85.94995880126953
91,2021-01-01,108.25,sell,-91.69995880126953
92,2021-01-20,104.0999984741211,buy,-91.69995880126953
93,2021-01-25,98.05000305175781,sell,-97.74995422363281
94,2021-02-01,103.3499984741211,buy,-97.74995422363281
95,2021-02-05,96.9000015258789,sell,-104.199951171875
96,2021-02-17,100.94999694824219,buy,-104.199951171875
97,2021-02-22,108.0999984741211,sell,-97.0499496459961
98,2021-03-10,118.9000015258789,buy,-97.0499496459961
99,2021-03-15,125.0,sell,-90.949951171875
