,date,price,buysell,balance
0,2018-07-27,52.349998474121094,buy,0.0
1,2018-07-30,57.54999923706055,sell,5.200000762939453
2,2018-11-02,41.29999923706055,buy,5.200000762939453
3,2018-11-07,45.04999923706055,sell,8.950000762939453
4,2019-03-08,35.0,buy,8.950000762939453
5,2019-03-12,39.099998474121094,sell,13.049999237060547
6,2019-04-16,44.5,buy,13.049999237060547
7,2019-04-30,40.04999923706055,sell,8.599998474121094
8,2019-05-28,45.0,buy,8.599998474121094
9,2019-06-11,42.54999923706055,sell,6.149997711181641
10,2019-07-03,52.0,buy,6.149997711181641
11,2019-07-05,47.599998474121094,sell,1.7499961853027344
12,2019-09-13,50.25,buy,1.7499961853027344
13,2019-09-16,55.54999923706055,sell,7.049995422363281
14,2020-02-12,207.64999389648438,buy,7.049995422363281
15,2020-02-18,189.25,sell,-11.349998474121094
16,2020-04-07,158.9499969482422,buy,-11.349998474121094
17,2020-04-09,174.75,sell,4.450004577636719
