,date,price,buysell,balance
0,2017-02-22,51.52041244506836,buy,0.0
1,2017-03-15,55.144004821777344,sell,3.6235923767089844
2,2017-05-10,66.91387176513672,buy,3.6235923767089844
3,2017-05-23,61.655574798583984,sell,-1.63470458984375
4,2017-06-02,64.02589416503906,buy,-1.63470458984375
5,2017-06-06,69.77460479736328,sell,4.114006042480469
6,2017-06-30,72.25389862060547,buy,4.114006042480469
7,2017-07-12,76.99454498291016,sell,8.854652404785156
8,2017-08-07,76.34066009521484,buy,8.854652404785156
9,2017-08-09,67.7039794921875,sell,0.2179718017578125
10,2017-08-30,69.82909393310547,buy,0.2179718017578125
11,2017-09-01,74.43350982666016,sell,4.8223876953125
12,2017-09-15,71.19134521484375,buy,4.8223876953125
13,2017-09-22,66.34172058105469,sell,-0.0272369384765625
14,2017-10-06,67.26805877685547,buy,-0.0272369384765625
15,2017-10-09,65.0067138671875,sell,-2.2885818481445312
16,2017-10-19,68.43959045410156,buy,-2.2885818481445312
17,2017-10-30,73.12574768066406,sell,2.3975753784179688
18,2017-11-20,87.40216064453125,buy,2.3975753784179688
19,2017-11-21,83.6150894165039,sell,-1.389495849609375
20,2017-11-22,85.98541259765625,buy,-1.389495849609375
21,2017-11-23,83.0974349975586,sell,-4.277473449707031
22,2017-12-11,83.53335571289062,buy,-4.277473449707031
23,2017-12-13,80.37293243408203,sell,-7.437896728515625
24,2018-01-23,111.3778076171875,buy,-7.437896728515625
25,2018-02-02,107.45452117919922,sell,-11.361183166503906
26,2018-02-14,119.57857513427734,buy,-11.361183166503906
27,2018-02-16,113.23047637939453,sell,-17.70928192138672
28,2018-02-28,110.91464233398438,buy,-17.70928192138672
29,2018-03-06,101.46060943603516,sell,-27.163314819335938
30,2018-03-21,88.38298034667969,buy,-27.163314819335938
31,2018-03-23,83.0701904296875,sell,-32.476104736328125
32,2018-04-03,88.49195861816406,buy,-32.476104736328125
33,2018-04-04,82.5252914428711,sell,-38.442771911621094
34,2018-04-05,94.86369323730469,buy,-38.442771911621094
35,2018-04-12,87.32464599609375,sell,-45.98181915283203
36,2018-04-25,88.25499725341797,buy,-45.98181915283203
37,2018-05-02,83.0257797241211,sell,-51.211036682128906
38,2018-05-28,83.18618774414062,buy,-51.211036682128906
39,2018-05-29,79.36854553222656,sell,-55.02867889404297
40,2018-06-11,82.28791809082031,buy,-55.02867889404297
41,2018-06-27,73.85060119628906,sell,-63.46599578857422
42,2018-07-10,73.20897674560547,buy,-63.46599578857422
43,2018-07-11,79.62519073486328,sell,-57.049781799316406
44,2018-08-08,128.09967041015625,buy,-57.049781799316406
45,2018-08-20,136.34449768066406,sell,-48.804954528808594
46,2018-09-06,163.6999969482422,buy,-48.804954528808594
47,2018-09-07,157.35000610351562,sell,-55.154945373535156
48,2018-10-11,138.1999969482422,buy,-55.154945373535156
49,2018-10-15,152.4499969482422,sell,-40.904945373535156
50,2018-11-30,165.0,buy,-40.904945373535156
51,2018-12-05,157.39999389648438,sell,-48.50495147705078
52,2018-12-17,157.9499969482422,buy,-48.50495147705078
53,2019-01-03,152.5,sell,-53.95494842529297
54,2019-02-22,128.0500030517578,buy,-53.95494842529297
55,2019-03-05,141.8000030517578,sell,-40.20494842529297
56,2019-04-02,151.64999389648438,buy,-40.20494842529297
57,2019-04-05,146.89999389648438,sell,-44.95494842529297
58,2019-05-20,151.9499969482422,buy,-44.95494842529297
59,2019-05-23,161.0500030517578,sell,-35.854942321777344
60,2019-06-26,153.8000030517578,buy,-35.854942321777344
61,2019-07-05,147.3000030517578,sell,-42.354942321777344
62,2019-08-09,132.39999389648438,buy,-42.354942321777344
63,2019-08-22,126.9000015258789,sell,-47.85493469238281
64,2019-08-29,132.35000610351562,buy,-47.85493469238281
65,2019-09-09,140.89999389648438,sell,-39.30494689941406
66,2019-10-15,155.0,buy,-39.30494689941406
67,2019-10-18,175.10000610351562,sell,-19.204940795898438
68,2019-11-25,215.1999969482422,buy,-19.204940795898438
69,2019-12-03,207.85000610351562,sell,-26.554931640625
70,2019-12-16,210.5,buy,-26.554931640625
71,2020-01-06,199.5500030517578,sell,-37.50492858886719
72,2020-01-13,213.60000610351562,buy,-37.50492858886719
73,2020-01-17,228.39999389648438,sell,-22.704940795898438
74,2020-02-07,239.5,buy,-22.704940795898438
75,2020-02-14,256.1499938964844,sell,-6.0549468994140625
76,2020-03-30,128.6999969482422,buy,-6.0549468994140625
77,2020-03-31,137.60000610351562,sell,2.845062255859375
78,2020-04-07,138.14999389648438,buy,2.845062255859375
79,2020-04-13,146.0,sell,10.695068359375
80,2020-05-05,132.6999969482422,buy,10.695068359375
81,2020-05-11,140.0500030517578,sell,18.045074462890625
82,2020-05-12,139.89999389648438,buy,18.045074462890625
83,2020-05-29,148.35000610351562,sell,26.495086669921875
84,2020-06-23,157.1999969482422,buy,26.495086669921875
85,2020-07-07,168.14999389648438,sell,37.44508361816406
86,2020-07-22,169.39999389648438,buy,37.44508361816406
87,2020-07-29,179.10000610351562,sell,47.14509582519531
88,2020-09-08,277.70001220703125,buy,47.14509582519531
89,2020-09-10,298.29998779296875,sell,67.74507141113281
90,2020-09-11,296.0,buy,67.74507141113281
91,2020-09-21,277.1000061035156,sell,48.84507751464844
92,2020-09-30,297.1000061035156,buy,48.84507751464844
93,2020-10-05,326.6000061035156,sell,78.34507751464844
94,2020-10-22,311.5,buy,78.34507751464844
95,2020-10-29,328.8999938964844,sell,95.74507141113281
96,2020-12-28,490.8500061035156,buy,95.74507141113281
97,2021-01-07,518.0999755859375,sell,122.99504089355469
