,date,price,buysell,balance
0,2017-02-23,585.822021484375,buy,0.0
1,2017-03-03,623.3660888671875,sell,37.5440673828125
2,2017-03-15,646.3482666015625,buy,37.5440673828125
3,2017-03-31,654.2483520507812,sell,45.44415283203125
4,2017-04-12,670.6430053710938,buy,45.44415283203125
5,2017-04-25,709.6730346679688,sell,84.47418212890625
6,2017-05-02,678.8402709960938,buy,84.47418212890625
7,2017-05-12,668.8846435546875,sell,74.5185546875
8,2017-05-17,670.1972045898438,buy,74.5185546875
9,2017-05-29,672.079345703125,sell,76.40069580078125
10,2017-06-02,656.1552734375,buy,76.40069580078125
11,2017-06-09,661.5789184570312,sell,81.8243408203125
12,2017-06-12,653.5302124023438,buy,81.8243408203125
13,2017-06-14,672.3765258789062,sell,100.670654296875
14,2017-06-29,689.811279296875,buy,100.670654296875
15,2017-07-05,714.5517578125,sell,125.4111328125
16,2017-07-21,785.0584106445312,buy,125.4111328125
17,2017-08-31,789.7638549804688,sell,130.1165771484375
18,2017-09-12,816.0150146484375,buy,130.1165771484375
19,2017-09-29,773.5673828125,sell,87.6689453125
20,2017-10-04,811.1610107421875,buy,87.6689453125
21,2017-10-05,816.4112548828125,sell,92.919189453125
22,2017-10-31,932.0154418945312,buy,92.919189453125
23,2017-11-08,879.4635620117188,sell,40.3673095703125
24,2017-11-15,875.4020385742188,buy,40.3673095703125
25,2017-11-17,903.3372802734375,sell,68.30255126953125
26,2017-11-30,912.8966674804688,buy,68.30255126953125
27,2017-12-08,912.351806640625,sell,67.7576904296875
28,2017-12-13,906.0614624023438,buy,67.7576904296875
29,2017-12-19,917.2553100585938,sell,78.9515380859375
30,2017-12-20,909.528564453125,buy,78.9515380859375
31,2017-12-26,921.0692138671875,sell,90.4921875
32,2018-01-01,901.2074584960938,buy,90.4921875
33,2018-01-05,914.5806884765625,sell,103.86541748046875
34,2018-01-17,915.8189697265625,buy,103.86541748046875
35,2018-01-22,962.3776245117188,sell,150.424072265625
36,2018-01-31,952.2733764648438,buy,150.424072265625
37,2018-02-02,895.858154296875,sell,94.00885009765625
38,2018-02-08,896.0562744140625,buy,94.00885009765625
39,2018-02-14,924.883056640625,sell,122.83563232421875
40,2018-02-21,920.6234130859375,buy,122.83563232421875
41,2018-03-13,923.0999145507812,sell,125.3121337890625
42,2018-03-15,903.2382202148438,buy,125.3121337890625
43,2018-03-27,891.3508911132812,sell,113.4248046875
44,2018-03-28,874.4114379882812,buy,113.4248046875
45,2018-04-05,899.6719970703125,sell,138.68536376953125
46,2018-04-23,927.2109375,buy,138.68536376953125
47,2018-04-27,986.9447631835938,sell,198.419189453125
48,2018-05-04,944.992431640625,buy,198.419189453125
49,2018-05-10,971.93701171875,sell,225.36376953125
