,date,price,buysell,balance
0,2017-02-15,4.269999980926514,buy,0.0
1,2017-03-06,4.050000190734863,sell,-0.2199997901916504
2,2017-03-17,4.139999866485596,buy,-0.2199997901916504
3,2017-03-29,4.400000095367432,sell,0.04000043869018555
4,2017-04-11,4.210000038146973,buy,0.04000043869018555
5,2017-05-11,3.9800000190734863,sell,-0.18999958038330078
6,2017-05-22,4.190000057220459,buy,-0.18999958038330078
7,2017-05-24,5.5,sell,1.1200003623962402
8,2017-05-25,5.579999923706055,buy,1.1200003623962402
9,2017-06-13,5.940000057220459,sell,1.4800004959106445
10,2017-06-28,5.690000057220459,buy,1.4800004959106445
11,2017-07-03,6.28000020980835,sell,2.070000648498535
12,2017-07-14,5.760000228881836,buy,2.070000648498535
13,2017-07-21,5.230000019073486,sell,1.5400004386901855
14,2017-08-01,5.550000190734863,buy,1.5400004386901855
15,2017-08-03,4.320000171661377,sell,0.3100004196166992
16,2017-08-28,4.289999961853027,buy,0.3100004196166992
17,2017-08-31,4.059999942779541,sell,0.08000040054321289
18,2017-09-08,4.230000019073486,buy,0.08000040054321289
19,2017-10-12,3.940000057220459,sell,-0.20999956130981445
20,2017-10-17,4.230000019073486,buy,-0.20999956130981445
21,2017-10-19,3.940000057220459,sell,-0.4999995231628418
22,2017-11-07,3.8299999237060547,buy,-0.4999995231628418
23,2017-11-08,5.199999809265137,sell,0.8700003623962402
24,2017-11-13,5.559999942779541,buy,0.8700003623962402
25,2017-11-15,5.019999980926514,sell,0.3300004005432129
26,2017-11-29,5.800000190734863,buy,0.3300004005432129
27,2017-12-14,5.300000190734863,sell,-0.1699995994567871
28,2018-01-12,4.900000095367432,buy,-0.1699995994567871
29,2018-02-05,4.510000228881836,sell,-0.5599994659423828
30,2018-02-09,4.670000076293945,buy,-0.5599994659423828
31,2018-02-13,5.0,sell,-0.22999954223632812
32,2018-02-15,5.059999942779541,buy,-0.22999954223632812
33,2018-02-21,4.730000019073486,sell,-0.5599994659423828
34,2018-02-28,5.050000190734863,buy,-0.5599994659423828
35,2018-03-05,4.71999979019165,sell,-0.8899998664855957
36,2018-03-06,4.909999847412109,buy,-0.8899998664855957
37,2018-03-09,5.309999942779541,sell,-0.48999977111816406
38,2018-03-27,5.570000171661377,buy,-0.48999977111816406
39,2018-04-19,5.849999904632568,sell,-0.21000003814697266
40,2018-06-15,8.739999771118164,buy,-0.21000003814697266
41,2018-07-02,8.300000190734863,sell,-0.6499996185302734
42,2018-07-09,8.609999656677246,buy,-0.6499996185302734
43,2018-07-13,8.170000076293945,sell,-1.0899991989135742
44,2018-08-01,9.579999923706055,buy,-1.0899991989135742
45,2018-08-03,10.899999618530273,sell,0.23000049591064453
46,2018-08-09,11.069999694824219,buy,0.23000049591064453
47,2018-08-13,12.020000457763672,sell,1.1800012588500977
48,2018-09-04,11.380000114440918,buy,1.1800012588500977
49,2018-09-10,10.800000190734863,sell,0.600001335144043
50,2018-09-21,11.1899995803833,buy,0.600001335144043
51,2018-10-01,10.4399995803833,sell,-0.14999866485595703
52,2018-10-16,10.739999771118164,buy,-0.14999866485595703
53,2018-10-19,9.899999618530273,sell,-0.9899988174438477
54,2018-11-12,6.139999866485596,buy,-0.9899988174438477
55,2018-11-16,5.730000019073486,sell,-1.399998664855957
56,2018-12-28,4.690000057220459,buy,-1.399998664855957
57,2019-01-02,4.949999809265137,sell,-1.1399989128112793
58,2019-01-16,5.989999771118164,buy,-1.1399989128112793
59,2019-01-23,6.449999809265137,sell,-0.6799988746643066
60,2019-02-15,6.71999979019165,buy,-0.6799988746643066
61,2019-03-20,7.269999980926514,sell,-0.12999868392944336
62,2019-04-17,8.670000076293945,buy,-0.12999868392944336
63,2019-05-15,8.15999984741211,sell,-0.6399989128112793
64,2019-06-06,7.28000020980835,buy,-0.6399989128112793
65,2019-06-18,7.800000190734863,sell,-0.11999893188476562
66,2019-07-02,7.349999904632568,buy,-0.11999893188476562
67,2019-07-05,7.730000019073486,sell,0.26000118255615234
68,2019-07-30,6.539999961853027,buy,0.26000118255615234
69,2019-07-31,6.110000133514404,sell,-0.1699986457824707
70,2019-08-22,4.710000038146973,buy,-0.1699986457824707
71,2019-09-03,4.269999980926514,sell,-0.6099987030029297
72,2019-09-09,4.800000190734863,buy,-0.6099987030029297
73,2019-09-10,5.050000190734863,sell,-0.3599987030029297
74,2019-09-19,4.510000228881836,buy,-0.3599987030029297
75,2019-09-25,4.269999980926514,sell,-0.599998950958252
76,2019-10-01,4.440000057220459,buy,-0.599998950958252
77,2019-10-08,4.210000038146973,sell,-0.8299989700317383
78,2019-10-14,4.480000019073486,buy,-0.8299989700317383
79,2019-10-21,4.860000133514404,sell,-0.4499988555908203
80,2019-10-24,4.909999847412109,buy,-0.4499988555908203
81,2019-10-30,3.9700000286102295,sell,-1.3899986743927002
82,2019-11-25,4.039999961853027,buy,-1.3899986743927002
83,2019-12-23,4.369999885559082,sell,-1.0599987506866455
84,2020-01-07,4.389999866485596,buy,-1.0599987506866455
85,2020-01-09,4.119999885559082,sell,-1.3299987316131592
86,2020-01-15,4.760000228881836,buy,-1.3299987316131592
87,2020-01-21,4.480000019073486,sell,-1.6099989414215088
88,2020-02-04,4.349999904632568,buy,-1.6099989414215088
89,2020-02-07,4.119999885559082,sell,-1.8399989604949951
90,2020-02-10,4.039999961853027,buy,-1.8399989604949951
91,2020-02-12,4.25,sell,-1.6299989223480225
92,2020-02-13,4.269999980926514,buy,-1.6299989223480225
93,2020-02-25,4.050000190734863,sell,-1.8499987125396729
