,date,price,buysell,balance
0,2017-03-15,646.3482666015625,buy,0.0
1,2017-03-21,625.9664916992188,sell,-20.38177490234375
2,2017-06-15,685.4773559570312,buy,-20.38177490234375
3,2017-07-07,738.5740356445312,sell,32.71490478515625
4,2017-10-05,816.4112548828125,buy,32.71490478515625
5,2017-10-12,864.5548706054688,sell,80.8585205078125
6,2018-01-08,919.8309326171875,buy,80.8585205078125
7,2018-01-23,974.0172729492188,sell,135.04486083984375
8,2018-02-27,941.5748291015625,buy,135.04486083984375
9,2018-03-06,902.297119140625,sell,95.76715087890625
10,2018-04-12,919.9794921875,buy,95.76715087890625
11,2018-04-26,966.1914672851562,sell,141.9791259765625
12,2018-06-08,975.10693359375,buy,141.9791259765625
13,2018-06-28,936.076904296875,sell,102.9490966796875
14,2018-11-20,1126.7198486328125,buy,102.9490966796875
15,2018-11-22,1092.4942626953125,sell,68.7235107421875
16,2018-12-18,1125.729248046875,buy,68.7235107421875
17,2018-12-21,1089.869140625,sell,32.8634033203125
18,2019-01-17,1123.7974853515625,buy,32.8634033203125
19,2019-01-21,1226.0780029296875,sell,135.1439208984375
20,2019-06-03,1347.427734375,buy,135.1439208984375
21,2019-06-07,1302.5531005859375,sell,90.269287109375
22,2019-08-20,1263.9688720703125,buy,90.269287109375
23,2019-09-03,1195.0718994140625,sell,21.372314453125
24,2019-09-24,1266.6929931640625,buy,21.372314453125
25,2019-10-10,1349.9537353515625,sell,104.633056640625
26,2020-01-17,1566.1544189453125,buy,104.633056640625
27,2020-01-20,1517.9613037109375,sell,56.43994140625
28,2020-04-20,1232.1207275390625,buy,56.43994140625
29,2020-04-22,1350.7957763671875,sell,175.114990234375
30,2021-01-04,1990.8499755859375,buy,175.114990234375
31,2021-01-06,1914.25,sell,98.5150146484375
32,2021-01-20,2054.699951171875,buy,98.5150146484375
33,2021-01-25,1941.0,sell,-15.1849365234375
34,2021-02-11,2055.699951171875,buy,-15.1849365234375
35,2021-03-03,2202.10009765625,sell,131.2152099609375
36,2021-05-21,2002.550048828125,buy,131.2152099609375
37,2021-05-31,2160.300048828125,sell,288.9652099609375
38,2021-08-13,2145.64990234375,buy,288.9652099609375
39,2021-08-30,2270.25,sell,413.5653076171875
40,2022-01-07,2436.0,buy,413.5653076171875
41,2022-01-27,2338.10009765625,sell,315.6654052734375
