,date,price,buysell,balance
0,2017-04-11,515.0499877929688,buy,0.0
1,2017-04-20,488.0,sell,-27.04998779296875
2,2017-04-28,509.6499938964844,buy,-27.04998779296875
3,2017-07-20,540.0,sell,3.300018310546875
4,2017-08-28,510.6000061035156,buy,3.300018310546875
5,2017-10-18,464.5,sell,-42.79998779296875
6,2017-11-02,532.1500244140625,buy,-42.79998779296875
7,2017-11-27,559.4000244140625,sell,-15.54998779296875
8,2017-12-18,548.6500244140625,buy,-15.54998779296875
9,2018-01-17,585.2000122070312,sell,21.0
10,2018-03-21,526.2999877929688,buy,21.0
11,2018-03-23,499.5,sell,-5.79998779296875
12,2018-04-11,539.7999877929688,buy,-5.79998779296875
13,2018-04-20,505.70001220703125,sell,-39.89996337890625
14,2018-05-07,536.0999755859375,buy,-39.89996337890625
15,2018-06-27,507.8500061035156,sell,-68.14993286132812
16,2018-07-10,532.5499877929688,buy,-68.14993286132812
17,2018-07-30,569.6500244140625,sell,-31.049896240234375
18,2018-11-01,602.1500244140625,buy,-31.049896240234375
19,2018-12-19,641.6500244140625,sell,8.450103759765625
20,2019-01-07,637.4500122070312,buy,8.450103759765625
21,2019-01-09,670.0999755859375,sell,41.100067138671875
22,2019-03-01,702.4000244140625,buy,41.100067138671875
23,2019-03-12,742.5499877929688,sell,81.25003051757812
24,2019-04-16,771.0999755859375,buy,81.25003051757812
25,2019-05-09,731.0,sell,41.150054931640625
26,2019-05-21,772.9500122070312,buy,41.150054931640625
27,2019-05-27,813.9000244140625,sell,82.10006713867188
28,2019-07-02,802.5999755859375,buy,82.10006713867188
29,2019-07-12,755.7999877929688,sell,35.300079345703125
30,2019-08-26,683.7000122070312,buy,35.300079345703125
31,2019-09-03,645.7000122070312,sell,-2.699920654296875
32,2019-09-16,670.9000244140625,buy,-2.699920654296875
33,2019-09-23,725.5,sell,51.900054931640625
34,2019-10-17,710.2999877929688,buy,51.900054931640625
35,2019-10-30,747.4000244140625,sell,89.00009155273438
36,2019-11-25,754.75,buy,89.00009155273438
37,2019-12-10,715.7000122070312,sell,49.950103759765625
38,2019-12-18,741.8499755859375,buy,49.950103759765625
39,2020-02-28,697.2999877929688,sell,5.400115966796875
40,2020-04-13,418.95001220703125,buy,5.400115966796875
41,2020-04-17,478.79998779296875,sell,65.25009155273438
42,2020-06-02,410.1000061035156,buy,65.25009155273438
43,2020-06-16,381.54998779296875,sell,36.7000732421875
44,2020-06-22,430.1499938964844,buy,36.7000732421875
45,2020-06-29,404.79998779296875,sell,11.350067138671875
46,2020-08-13,448.1000061035156,buy,11.350067138671875
47,2020-08-27,473.04998779296875,sell,36.300048828125
48,2020-10-06,449.6499938964844,buy,36.300048828125
49,2020-10-16,472.3999938964844,sell,59.050048828125
50,2020-12-08,620.6500244140625,buy,59.050048828125
51,2020-12-21,582.5,sell,20.9000244140625
52,2020-12-30,625.0999755859375,buy,20.9000244140625
53,2021-01-05,664.4500122070312,sell,60.25006103515625
54,2021-02-02,714.2000122070312,buy,60.25006103515625
55,2021-02-12,750.4000244140625,sell,96.4500732421875
56,2021-03-12,750.5999755859375,buy,96.4500732421875
57,2021-03-24,706.4000244140625,sell,52.2501220703125
58,2021-04-27,699.5499877929688,buy,52.2501220703125
59,2021-05-24,741.1500244140625,sell,93.85015869140625
60,2021-06-25,761.3499755859375,buy,93.85015869140625
61,2021-07-28,722.9000244140625,sell,55.40020751953125
62,2021-08-10,761.5499877929688,buy,55.40020751953125
63,2021-09-02,802.7000122070312,sell,96.55023193359375
64,2021-10-14,802.0499877929688,buy,96.55023193359375
65,2021-10-25,845.0999755859375,sell,139.6002197265625
66,2021-12-10,688.0499877929688,buy,139.6002197265625
67,2022-01-05,726.9000244140625,sell,178.45025634765625
68,2022-01-27,773.8499755859375,buy,178.45025634765625
69,2022-02-24,730.2999877929688,sell,134.9002685546875
